City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,schwarzenbek,53.5,10.4833,40.98,83,100,1.99,DE,1673890680
365,sol-iletsk,51.1631,54.9918,-1.62,81,5,6.06,RU,1673890680
366,artyshta,54.1222,86.2909,8.91,87,100,16.67,RU,1673890681
367,naro moru,-0.1676,37.0213,54.48,72,33,3.98,KE,1673890681
368,vega de alatorre,20.0333,-96.6333,80.65,48,12,4.5,MX,1673890682
369,the valley,18.217,-63.0578,82.26,83,40,11.5,AI,1673890683
370,cuiluan,47.72,128.648,-14.78,98,84,2.46,CN,1673890683
371,krasnoselkup,65.7,82.4667,-21.89,96,21,8.77,RU,1673890684
372,sabzevar,36.2126,57.6819,35.91,43,13,1.01,IR,1673890685
373,hovd,48.0056,91.6419,-0.8,74,15,2.33,MN,1673890685
374,roma,43.2128,-75.4557,32.72,68,0,8.05,US,1673890672
375,puerto escondido,15.85,-97.0667,83.23,69,0,2.3,MX,1673890687
376,itainopolis,-7.4469,-41.4783,92.89,32,97,2.62,BR,1673890688
377,esmeralda,21.8525,-78.1169,76.24,43,0,7.14,CU,1673890688
378,harindanga,22.0383,88.3214,67.69,73,0,2.1,IN,1673890689
379,shaunavon,49.6501,-108.4181,20.98,93,100,8.28,CA,1673890689
380,west bay,19.3667,-81.4167,77.07,58,75,11.5,KY,1673890690
381,tessalit,20.1986,1.0114,73.51,15,0,10.13,ML,1673890691
382,yar-sale,66.8333,70.8333,-3.78,98,94,9.28,RU,1673890691
383,nangong,37.3581,115.3744,26.38,61,100,6.53,CN,1673890692
384,chapais,49.7834,-74.8492,19.18,72,42,4.92,CA,1673890693
385,hohhot,40.8106,111.6522,-1.91,71,0,4.47,CN,1673890694
386,pangody,65.85,74.4859,-13.77,98,59,6.44,RU,1673890694
387,tautira,-17.7333,-149.15,77.7,72,100,2.24,PF,1673890695
388,gambo,4.6482,22.2633,79.03,29,84,2.3,CF,1673890695
389,lienz,46.8289,12.769,33.31,99,100,3.83,AT,1673890696
390,agirish,61.9247,63.0231,18.16,87,100,9.44,RU,1673890697
391,sisimiut,66.9395,-53.6735,-3.75,87,100,17.58,GL,1673890693
392,cherskiy,68.75,161.3,-44.05,99,96,5.19,RU,1673890698
393,gander,48.9682,-54.5906,32.16,100,100,29.93,CA,1673890698
394,podgornoye,51.735,39.1496,26.82,93,100,6.71,RU,1673890699
395,maldonado,-34.6667,-54.9167,90.79,18,0,16.91,UY,1673890699
396,outjo,-20.1167,16.15,74.26,60,100,6.42,NA,1673890700
397,majene,-3.5403,118.9707,77.79,88,100,2.89,ID,1673890701
398,severo-kurilsk,50.6789,156.125,13.53,60,85,2.24,RU,1673890701
399,tallahassee,30.4383,-84.2807,64.99,34,0,3.44,US,1673890545
400,petropavlovsk-kamchatskiy,53.0452,158.6483,5.59,43,0,20.13,RU,1673890702
401,ust-nera,64.5667,143.2,-22.2,99,100,6.35,RU,1673890703
402,saint george,37.1041,-113.5841,43.43,81,100,6.91,US,1673890692
403,piojo,10.7485,-75.1078,84.76,59,58,9.78,CO,1673890704
404,tymovskoye,50.8456,142.655,-26.45,99,73,2.68,RU,1673890705
405,evensk,61.95,159.2333,-2.25,79,100,6.24,RU,1673890705
406,opuwo,-18.0607,13.84,71.24,78,96,6.4,NA,1673890706
407,itoman,26.1247,127.6694,60.82,67,75,10.36,JP,1673890707
408,namatanai,-3.6667,152.4333,78.71,80,90,1.03,PG,1673890707
409,najran,17.4924,44.1277,75.85,37,56,1.9,SA,1673890708
410,kaeo,-35.1,173.7833,59.32,92,28,7.16,NZ,1673890709
411,ballina,-28.8667,153.5667,67.78,99,56,7.87,AU,1673890709
412,beitbridge,-22.2167,30.0,81.55,45,95,7.16,ZW,1673890710
413,whitehorse,60.7161,-135.0538,16.81,91,75,19.57,CA,1673890711
414,saint-augustin,51.226,-58.6502,26.35,95,100,22.08,CA,1673890711
415,beringovskiy,63.05,179.3167,-6.12,94,100,17.34,RU,1673890712
416,mariahu,25.6167,82.6167,49.96,47,0,5.19,IN,1673890712
417,khovu-aksy,51.1333,93.6,-4.02,90,97,6.26,RU,1673890713
418,husavik,66.0449,-17.3389,27.75,96,100,17.43,IS,1673890714
419,angoche,-16.2325,39.9086,80.24,80,99,9.69,MZ,1673890714
420,sancti spiritus,21.9297,-79.4425,76.73,34,0,5.19,CU,1673890715
421,ovalle,-30.5983,-71.2003,81.91,35,2,12.12,CL,1673890715
422,xiamen,24.4798,118.0819,50.25,71,100,11.18,CN,1673890716
423,corum,40.5,34.75,36.9,63,7,1.39,TR,1673890717
424,maragogi,-9.0122,-35.2225,81.18,68,100,9.51,BR,1673890717
425,hualmay,-11.0964,-77.6139,74.62,68,74,10.94,PE,1673890717
426,limon,10.0,-83.0333,83.05,65,75,4.61,CR,1673890718
427,meulaboh,4.1363,96.1285,75.09,91,100,4.09,ID,1673890718
428,talaya,61.3833,152.75,-24.95,98,100,4.16,RU,1673890719
429,olinda,-8.0089,-34.8553,83.93,65,40,9.22,BR,1673890420
430,brae,60.3964,-1.353,36.03,89,93,30.6,GB,1673890720
431,lavrentiya,65.5833,-171.0,-10.39,87,84,12.88,RU,1673890720
432,linkou,45.3,130.2833,-11.63,95,42,3.47,CN,1673890721
433,eucaliptus,-17.5833,-67.5167,66.29,19,53,1.1,BO,1673890721
434,mamontovo,52.7055,81.6244,11.8,94,100,15.08,RU,1673890722
435,formosa,-26.1775,-58.1781,94.98,41,75,4.61,AR,1673890722
436,san vicente,-26.6167,-54.1333,76.3,73,59,3.29,AR,1673890722
437,port hardy,50.6996,-127.4199,42.98,100,100,2.3,CA,1673890525
438,waitati,-45.75,170.5667,61.81,81,60,5.99,NZ,1673890723
439,alvaraes,-3.2208,-64.8042,78.67,75,99,4.72,BR,1673890724
440,yazd,31.8972,54.3675,42.91,56,40,4.61,IR,1673890724
441,caconda,-13.7333,15.0667,64.65,73,100,4.43,AO,1673890724
442,grindavik,63.8424,-22.4338,27.07,68,20,19.57,IS,1673890725
443,port moresby,-9.4431,147.1797,71.02,100,20,11.5,PG,1673890725
444,havre-saint-pierre,50.2334,-63.5986,24.8,63,100,19.57,CA,1673890601
445,schiffdorf,53.5333,8.65,41.14,81,100,14.92,DE,1673890726
446,tashla,51.7716,52.7427,5.85,81,41,8.14,RU,1673890727
447,campo grande,-20.4428,-54.6464,85.55,58,75,11.5,BR,1673890471
448,tyup,42.7276,78.3648,7.97,77,1,4.45,KG,1673890727
449,igurubi,-4.0,33.7,65.53,80,84,2.1,TZ,1673890728
450,nantucket,41.2835,-70.0995,37.51,75,100,20.71,US,1673890728
451,traverse city,44.7631,-85.6206,38.84,60,100,5.75,US,1673890600
452,jackson,42.4165,-122.8345,38.44,57,100,1.34,US,1673890629
453,vardo,70.3705,31.1107,35.58,80,20,21.85,NO,1673890729
454,hit,33.6416,42.8251,54.48,68,0,4.72,IQ,1673890730
455,ginda,30.6945,78.4932,35.91,23,0,7.83,IN,1673890731
456,ploemeur,47.7333,-3.4333,43.83,84,75,3.44,FR,1673890731
457,yerbogachen,61.2767,108.0108,-59.96,100,70,1.19,RU,1673890731
458,bolotnoye,55.6717,84.3981,10.63,93,100,14.65,RU,1673890732
459,sandwich,41.6459,-88.6217,41.86,93,100,16.11,US,1673890732
460,mastic beach,40.7668,-72.8521,42.04,55,0,14.97,US,1673890733
461,pedasi,7.5333,-80.0333,80.47,72,96,17.43,PA,1673890733
462,los llanos de aridane,28.6585,-17.9182,63.12,75,75,13.0,ES,1673890734
463,sigayevo,56.4216,53.7757,-0.42,92,9,5.28,RU,1673890734
464,shenkursk,62.1091,42.896,20.23,88,100,13.8,RU,1673890735
465,uva,56.9908,52.1852,7.02,90,8,7.58,RU,1673890735
466,jiujiang,29.7333,115.9833,37.33,50,96,4.97,CN,1673890736
467,ngaglik,-6.84,111.3671,74.44,94,100,3.76,ID,1673890736
468,trairi,-3.2778,-39.2689,83.39,65,87,9.6,BR,1673890460
469,aksarka,66.5606,67.7975,3.78,99,100,4.72,RU,1673890737
470,cap malheureux,-19.9842,57.6142,79.47,70,96,5.99,MU,1673890738
471,mariental,-24.6333,17.9667,91.42,19,81,4.65,NA,1673890738
472,melfi,40.9965,15.6514,50.56,75,59,9.98,IT,1673890738
473,mananjary,-21.2167,48.3333,76.53,81,8,4.5,MG,1673890739
474,katobu,-4.9408,122.5276,75.92,87,95,1.16,ID,1673890739
475,goderich,43.7501,-81.7165,40.91,41,92,10.36,CA,1673890740
476,hammerfest,70.6634,23.6821,32.45,86,40,5.75,NO,1673890446
477,gamba,-2.65,10.0,78.37,78,99,6.04,GA,1673890741
478,necochea,-38.5473,-58.7368,76.51,52,0,13.76,AR,1673890741
479,maxcanu,20.5833,-89.9833,83.39,35,0,8.63,MX,1673890742
480,dokka,60.84,10.0618,8.96,95,92,3.58,NO,1673890743
481,mount pleasant,32.7941,-79.8626,61.99,28,0,3.44,US,1673890743
482,vilhena,-12.7406,-60.1458,86.22,58,40,9.22,BR,1673890744
483,sao desiderio,-12.3633,-44.9733,80.46,66,39,6.02,BR,1673890579
484,guarapuava,-25.3953,-51.4581,74.07,84,98,3.18,BR,1673890745
485,poso,-1.3959,120.7524,76.5,85,100,4.41,ID,1673890746
486,mecca,21.4267,39.8261,69.69,70,98,7.52,SA,1673890576
487,ucluelet,48.9329,-125.5528,45.09,93,99,4.29,CA,1673890607
488,malindi,-3.2175,40.1191,79.23,83,16,12.5,KE,1673890747
489,viru,-8.4167,-78.75,80.29,49,70,12.06,PE,1673890748
490,baykit,61.67,96.37,-20.74,98,100,4.92,RU,1673890748
491,nome,64.5011,-165.4064,19.47,79,100,24.16,US,1673890749
492,rio blanco,18.8333,-97.15,80.76,26,27,2.51,MX,1673890750
493,maarianhamina,60.0973,19.9348,35.46,87,0,8.05,AX,1673890750
494,kuala terengganu,5.3302,103.1408,80.55,78,20,7.0,MY,1673890751
495,alofi,-19.0595,-169.9187,71.49,94,75,2.3,NU,1673890752
496,naberera,-4.2,36.9333,67.17,65,58,14.65,TZ,1673890752
497,igdir,39.9237,44.045,29.39,69,20,9.22,TR,1673890753
498,talcahuano,-36.7167,-73.1167,67.68,56,0,10.36,CL,1673890754
499,visby,57.6409,18.296,36.05,93,0,11.5,SE,1673890755
500,bone,51.9669,12.1396,43.9,71,100,14.94,DE,1673890756
501,pevek,69.7008,170.3133,-28.3,98,99,1.21,RU,1673890756
502,srednekolymsk,67.45,153.6833,-46.73,99,90,5.14,RU,1673890757
503,byron bay,-28.65,153.6167,67.71,82,74,8.01,AU,1673890757
504,bintulu,3.1667,113.0333,75.61,94,20,5.01,MY,1673890758
505,edwardsville,38.8114,-89.9532,53.22,93,100,17.27,US,1673890759
506,mumford,5.2618,-0.759,80.98,77,46,11.79,GH,1673890759
507,walvis bay,-22.9575,14.5053,69.1,79,27,4.12,NA,1673890760
508,solton,52.8429,86.4787,15.42,82,100,16.69,RU,1673890761
509,utete,-7.986,38.758,74.01,95,78,4.5,TZ,1673890761
510,ancona,43.55,13.1667,52.09,67,100,10.36,IT,1673890762
511,dong hoi,17.4833,106.6,60.6,90,100,8.7,VN,1673890762
512,maebaru,33.55,130.2,43.72,78,95,2.37,JP,1673890763
513,killarney,52.05,-9.5167,33.85,93,40,17.27,IE,1673890764
514,poum,-20.2333,164.0167,79.09,74,94,15.43,NC,1673890765
515,yangambi,0.8102,24.4336,77.49,60,82,2.93,CD,1673890765
516,dargaville,-35.9333,173.8833,57.0,94,10,2.77,NZ,1673890766
517,sabha,27.0377,14.4283,55.17,35,0,3.22,LY,1673890767
518,alizai,33.5383,70.3462,39.63,21,0,4.65,PK,1673890767
519,togur,58.3631,82.8265,18.54,93,100,12.86,RU,1673890768
520,hambantota,6.1241,81.1185,75.67,88,66,13.51,LK,1673890768
521,varkkallai,8.7341,76.7067,82.18,75,46,3.31,IN,1673890769
522,jibuti,11.5,42.5,70.68,60,6,13.04,DJ,1673890770
523,pyaozerskiy,65.8333,31.1667,33.15,94,97,15.01,RU,1673890772
524,rypefjord,70.6333,23.6667,32.47,86,40,5.75,NO,1673890773
525,broome,42.2506,-75.833,39.02,51,0,11.5,US,1673890773
526,zapolyarnyy,69.4154,30.8136,27.68,89,99,6.89,RU,1673890774
527,bakchar,57.0186,82.0711,17.2,92,100,10.22,RU,1673890775
528,gushikawa,26.3544,127.8686,60.03,82,100,0.0,JP,1673890775
529,scarborough,54.2797,-0.4044,29.66,81,34,1.99,GB,1673890776
530,kalavad,22.2167,70.3833,60.3,23,0,8.55,IN,1673890776
531,bengkulu,-3.8004,102.2655,75.43,91,96,3.6,ID,1673890777
532,mangrol,21.1167,70.1167,63.72,33,1,13.51,IN,1673890777
533,colesberg,-30.72,25.0972,89.06,16,69,8.59,ZA,1673890778
534,mana,5.6592,-53.7767,78.6,80,36,8.99,GF,1673890778
535,vibo valentia,38.6996,16.1274,50.59,83,68,21.07,IT,1673890779
536,kalabo,-14.97,22.6814,68.85,86,100,2.13,ZM,1673890780
537,goundam,16.4145,-3.6708,78.39,11,4,10.83,ML,1673890780
538,udala,43.0778,-2.5125,46.22,97,100,4.76,ES,1673890781
539,pinheiro machado,-31.5783,-53.3811,87.06,32,0,9.19,BR,1673890781
540,sobolevo,54.4299,31.8996,30.81,97,100,10.33,RU,1673890781
541,shizunai,42.3339,142.3669,21.54,82,34,12.15,JP,1673890782
542,aksu,41.1231,80.2644,-0.17,93,6,5.32,CN,1673890782
543,eureka,40.8021,-124.1637,43.75,98,100,2.57,US,1673890783
544,da nang,16.0678,108.2208,67.98,77,75,3.44,VN,1673890783
545,ancud,-41.8697,-73.8203,61.54,62,0,7.7,CL,1673890784
546,mandurah,-32.55,115.7,59.86,62,0,15.7,AU,1673890784
547,novyy nekouz,57.9029,38.07,24.55,94,100,14.07,RU,1673890785
548,codrington,-38.2667,141.9667,62.31,65,0,6.53,AU,1673890785
549,skegness,53.1436,0.3363,35.35,73,55,17.58,GB,1673890689
550,banjar,-8.19,114.9675,77.47,91,100,1.68,ID,1673890786
551,puga,21.5833,-104.8167,66.27,45,40,0.0,MX,1673890786
552,carahue,-38.7,-73.1667,72.84,31,99,7.87,CL,1673890787
553,nalut,30.3333,10.85,53.24,30,0,7.43,LY,1673890787
554,puyo,-1.4667,-77.9833,72.64,78,75,2.3,EC,1673890788
555,carballo,43.213,-8.691,56.01,92,100,18.14,ES,1673890788
556,keffi,8.8486,7.8736,87.71,14,96,3.11,NG,1673890789
557,leningradskiy,69.3833,178.4167,-33.95,98,39,5.32,RU,1673890789
558,beboto,8.2668,16.939,81.23,18,56,4.76,TD,1673890790
559,ous,60.9058,61.5186,13.03,85,87,8.1,RU,1673890791
560,fukagawa,43.7081,142.0392,16.77,95,100,2.3,JP,1673890791
561,rongcheng,30.634,117.8517,32.74,53,99,1.9,CN,1673890791
562,caucaia,-3.7361,-38.6531,85.3,71,75,13.8,BR,1673890792
563,nazarovo,56.0064,90.3914,12.11,93,100,16.89,RU,1673890792
564,makuyuni,-4.7333,38.1,74.66,71,21,7.25,TZ,1673890793
565,yeppoon,-23.1333,150.7333,69.58,88,100,22.53,AU,1673890793
566,sinnamary,5.3833,-52.95,77.86,83,37,9.62,GF,1673890692
567,kanadey,53.1679,47.5264,0.64,100,73,4.56,RU,1673890794
568,salamanca,40.8333,-6.0,47.98,95,100,27.27,ES,1673890562
569,boddam,57.4667,-1.7833,32.38,73,36,18.5,GB,1673890795
570,garhi khairo,28.0606,67.9803,52.23,14,0,4.54,PK,1673890795
571,broken hill,-31.95,141.4333,80.49,39,36,10.74,AU,1673890796
572,birnin kebbi,12.4539,4.1975,78.57,15,13,8.99,NG,1673890796
